date,from,to,code,gsp,region_name,unit_rate_excl_vat,unit_rate_incl_vat
2019-09-18,15:00:00,15:30:00,E-1R-AGILE-18-02-21-C,_C,London,19.4,20.37
2019-09-18,15:30:00,16:00:00,E-1R-AGILE-18-02-21-C,_C,London,21,22.05
2019-09-18,16:00:00,16:30:00,E-1R-AGILE-18-02-21-C,_C,London,23.18,24.339
2019-09-18,16:30:00,17:00:00,E-1R-AGILE-18-02-21-C,_C,London,25.08,26.334
2019-09-18,17:00:00,17:30:00,E-1R-AGILE-18-02-21-C,_C,London,24.5,25.725
2019-09-18,17:30:00,18:00:00,E-1R-AGILE-18-02-21-C,_C,London,25.04,26.292
2019-09-18,18:00:00,18:30:00,E-1R-AGILE-18-02-21-C,_C,London,14.5,15.225
2019-09-18,18:30:00,19:00:00,E-1R-AGILE-18-02-21-C,_C,London,15.26,16.023
2019-09-18,19:00:00,19:30:00,E-1R-AGILE-18-02-21-C,_C,London,14,14.7
2019-09-18,19:30:00,20:00:00,E-1R-AGILE-18-02-21-C,_C,London,12.2,12.81
2019-09-18,20:00:00,20:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.32,9.786
2019-09-18,20:30:00,21:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.36,8.778
2019-09-18,21:00:00,21:30:00,E-1R-AGILE-18-02-21-C,_C,London,8,8.4
2019-09-18,21:30:00,22:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.28,7.644
2019-09-18,22:00:00,22:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.42,7.791
2019-09-18,22:30:00,23:00:00,E-1R-AGILE-18-02-21-C,_C,London,6.6,6.93
2019-09-18,23:00:00,23:30:00,E-1R-AGILE-18-02-21-C,_C,London,6,6.3
2019-09-18,23:30:00,00:00:00,E-1R-AGILE-18-02-21-C,_C,London,4.92,5.166
2019-09-19,00:00:00,00:30:00,E-1R-AGILE-18-02-21-C,_C,London,5.68,5.964
2019-09-19,00:30:00,01:00:00,E-1R-AGILE-18-02-21-C,_C,London,5.84,6.132
2019-09-19,01:00:00,01:30:00,E-1R-AGILE-18-02-21-C,_C,London,6.02,6.321
2019-09-19,01:30:00,02:00:00,E-1R-AGILE-18-02-21-C,_C,London,5.12,5.376
2019-09-19,02:00:00,02:30:00,E-1R-AGILE-18-02-21-C,_C,London,6.02,6.321
2019-09-19,02:30:00,03:00:00,E-1R-AGILE-18-02-21-C,_C,London,5.6,5.88
2019-09-19,03:00:00,03:30:00,E-1R-AGILE-18-02-21-C,_C,London,6.3,6.615
2019-09-19,03:30:00,04:00:00,E-1R-AGILE-18-02-21-C,_C,London,6.04,6.342
2019-09-19,04:00:00,04:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-09-19,04:30:00,05:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.2,7.56
2019-09-19,05:00:00,05:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.92,8.316
2019-09-19,05:30:00,06:00:00,E-1R-AGILE-18-02-21-C,_C,London,9.4,9.87
2019-09-19,06:00:00,06:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.8,9.24
2019-09-19,06:30:00,07:00:00,E-1R-AGILE-18-02-21-C,_C,London,11,11.55
2019-09-19,07:00:00,07:30:00,E-1R-AGILE-18-02-21-C,_C,London,10.4,10.92
2019-09-19,07:30:00,08:00:00,E-1R-AGILE-18-02-21-C,_C,London,9.62,10.101
2019-09-19,08:00:00,08:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.18,9.639
2019-09-19,08:30:00,09:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.18,8.589
2019-09-19,09:00:00,09:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.4,8.82
2019-09-19,09:30:00,10:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.52,7.896
2019-09-19,10:00:00,10:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.2,7.56
2019-09-19,10:30:00,11:00:00,E-1R-AGILE-18-02-21-C,_C,London,6.4,6.72
2019-09-19,11:00:00,11:30:00,E-1R-AGILE-18-02-21-C,_C,London,6.8,7.14
2019-09-19,11:30:00,12:00:00,E-1R-AGILE-18-02-21-C,_C,London,6.4,6.72
2019-09-19,12:00:00,12:30:00,E-1R-AGILE-18-02-21-C,_C,London,6.52,6.846
2019-09-19,12:30:00,13:00:00,E-1R-AGILE-18-02-21-C,_C,London,6.4,6.72
2019-09-19,13:00:00,13:30:00,E-1R-AGILE-18-02-21-C,_C,London,6.52,6.846
2019-09-19,13:30:00,14:00:00,E-1R-AGILE-18-02-21-C,_C,London,6.52,6.846
2019-09-19,14:00:00,14:30:00,E-1R-AGILE-18-02-21-C,_C,London,6.4,6.72
2019-09-19,14:30:00,15:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.2,7.56
2019-09-19,15:00:00,15:30:00,E-1R-AGILE-18-02-21-C,_C,London,20,21
2019-09-19,15:30:00,16:00:00,E-1R-AGILE-18-02-21-C,_C,London,22,23.1
2019-09-19,16:00:00,16:30:00,E-1R-AGILE-18-02-21-C,_C,London,21.24,22.302
2019-09-19,16:30:00,17:00:00,E-1R-AGILE-18-02-21-C,_C,London,23.4,24.57
2019-09-19,17:00:00,17:30:00,E-1R-AGILE-18-02-21-C,_C,London,24,25.2
2019-09-19,17:30:00,18:00:00,E-1R-AGILE-18-02-21-C,_C,London,25.22,26.481
2019-09-19,18:00:00,18:30:00,E-1R-AGILE-18-02-21-C,_C,London,13.6,14.28
2019-09-19,18:30:00,19:00:00,E-1R-AGILE-18-02-21-C,_C,London,14,14.7
2019-09-19,19:00:00,19:30:00,E-1R-AGILE-18-02-21-C,_C,London,13.84,14.532
2019-09-19,19:30:00,20:00:00,E-1R-AGILE-18-02-21-C,_C,London,10.2,10.71
2019-09-19,20:00:00,20:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.6,10.08
2019-09-19,20:30:00,21:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-09-19,21:00:00,21:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.82,8.211
2019-09-19,21:30:00,22:00:00,E-1R-AGILE-18-02-21-C,_C,London,6.8,7.14
2019-09-19,22:00:00,22:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.2,7.56
2019-09-19,22:30:00,23:00:00,E-1R-AGILE-18-02-21-C,_C,London,6.8,7.14
2019-09-19,23:00:00,23:30:00,E-1R-AGILE-18-02-21-C,_C,London,6.02,6.321
2019-09-19,23:30:00,00:00:00,E-1R-AGILE-18-02-21-C,_C,London,5.6,5.88
2019-09-20,00:00:00,00:30:00,E-1R-AGILE-18-02-21-C,_C,London,6,6.3
2019-09-20,00:30:00,01:00:00,E-1R-AGILE-18-02-21-C,_C,London,6,6.3
2019-09-20,01:00:00,01:30:00,E-1R-AGILE-18-02-21-C,_C,London,6,6.3
2019-09-20,01:30:00,02:00:00,E-1R-AGILE-18-02-21-C,_C,London,5.4,5.67
2019-09-20,02:00:00,02:30:00,E-1R-AGILE-18-02-21-C,_C,London,5.4,5.67
2019-09-20,02:30:00,03:00:00,E-1R-AGILE-18-02-21-C,_C,London,5.3,5.565
2019-09-20,03:00:00,03:30:00,E-1R-AGILE-18-02-21-C,_C,London,6,6.3
2019-09-20,03:30:00,04:00:00,E-1R-AGILE-18-02-21-C,_C,London,6,6.3
2019-09-20,04:00:00,04:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.7,8.085
2019-09-20,04:30:00,05:00:00,E-1R-AGILE-18-02-21-C,_C,London,6.8,7.14
2019-09-20,05:00:00,05:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.04,8.442
2019-09-20,05:30:00,06:00:00,E-1R-AGILE-18-02-21-C,_C,London,9.18,9.639
2019-09-20,06:00:00,06:30:00,E-1R-AGILE-18-02-21-C,_C,London,9,9.45
2019-09-20,06:30:00,07:00:00,E-1R-AGILE-18-02-21-C,_C,London,11.92,12.516
2019-09-20,07:00:00,07:30:00,E-1R-AGILE-18-02-21-C,_C,London,10.1,10.605
2019-09-20,07:30:00,08:00:00,E-1R-AGILE-18-02-21-C,_C,London,9,9.45
2019-09-20,08:00:00,08:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.24,9.702
2019-09-20,08:30:00,09:00:00,E-1R-AGILE-18-02-21-C,_C,London,8,8.4
2019-09-20,09:00:00,09:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.68,9.114
2019-09-20,09:30:00,10:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.42,7.791
2019-09-20,10:00:00,10:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.56,7.938
2019-09-20,10:30:00,11:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.2,7.56
2019-09-20,11:00:00,11:30:00,E-1R-AGILE-18-02-21-C,_C,London,6.6,6.93
2019-09-20,11:30:00,12:00:00,E-1R-AGILE-18-02-21-C,_C,London,6.76,7.098
2019-09-20,12:00:00,12:30:00,E-1R-AGILE-18-02-21-C,_C,London,6.56,6.888
2019-09-20,12:30:00,13:00:00,E-1R-AGILE-18-02-21-C,_C,London,6.08,6.384
2019-09-20,13:00:00,13:30:00,E-1R-AGILE-18-02-21-C,_C,London,6.38,6.699
2019-09-20,13:30:00,14:00:00,E-1R-AGILE-18-02-21-C,_C,London,6.06,6.363
2019-09-20,14:00:00,14:30:00,E-1R-AGILE-18-02-21-C,_C,London,5.92,6.216
2019-09-20,14:30:00,15:00:00,E-1R-AGILE-18-02-21-C,_C,London,6.08,6.384
2019-09-20,15:00:00,15:30:00,E-1R-AGILE-18-02-21-C,_C,London,18.64,19.572
2019-09-20,15:30:00,16:00:00,E-1R-AGILE-18-02-21-C,_C,London,20.78,21.819
2019-09-20,16:00:00,16:30:00,E-1R-AGILE-18-02-21-C,_C,London,19.6,20.58
2019-09-20,16:30:00,17:00:00,E-1R-AGILE-18-02-21-C,_C,London,21.6,22.68
2019-09-20,17:00:00,17:30:00,E-1R-AGILE-18-02-21-C,_C,London,20.28,21.294
2019-09-20,17:30:00,18:00:00,E-1R-AGILE-18-02-21-C,_C,London,21,22.05
2019-09-20,18:00:00,18:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.16,9.618
2019-09-20,18:30:00,19:00:00,E-1R-AGILE-18-02-21-C,_C,London,9.3,9.765
2019-09-20,19:00:00,19:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.46,8.883
2019-09-20,19:30:00,20:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-09-20,20:00:00,20:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.24,7.602
2019-09-20,20:30:00,21:00:00,E-1R-AGILE-18-02-21-C,_C,London,6.6,6.93
2019-09-20,21:00:00,21:30:00,E-1R-AGILE-18-02-21-C,_C,London,7,7.35
2019-09-20,21:30:00,22:00:00,E-1R-AGILE-18-02-21-C,_C,London,5.9,6.195
2019-09-20,22:00:00,22:30:00,E-1R-AGILE-18-02-21-C,_C,London,5.98,6.279
2019-09-20,22:30:00,23:00:00,E-1R-AGILE-18-02-21-C,_C,London,5.2,5.46
2019-09-20,23:00:00,23:30:00,E-1R-AGILE-18-02-21-C,_C,London,5,5.25
2019-09-20,23:30:00,00:00:00,E-1R-AGILE-18-02-21-C,_C,London,3.46,3.633
2019-09-21,00:00:00,00:30:00,E-1R-AGILE-18-02-21-C,_C,London,4.2,4.41
2019-09-21,00:30:00,01:00:00,E-1R-AGILE-18-02-21-C,_C,London,3.8,3.99
2019-09-21,01:00:00,01:30:00,E-1R-AGILE-18-02-21-C,_C,London,3.02,3.171
2019-09-21,01:30:00,02:00:00,E-1R-AGILE-18-02-21-C,_C,London,2.36,2.478
2019-09-21,02:00:00,02:30:00,E-1R-AGILE-18-02-21-C,_C,London,2.32,2.436
2019-09-21,02:30:00,03:00:00,E-1R-AGILE-18-02-21-C,_C,London,2.32,2.436
2019-09-21,03:00:00,03:30:00,E-1R-AGILE-18-02-21-C,_C,London,2.56,2.688
2019-09-21,03:30:00,04:00:00,E-1R-AGILE-18-02-21-C,_C,London,2.32,2.436
2019-09-21,04:00:00,04:30:00,E-1R-AGILE-18-02-21-C,_C,London,3.2,3.36
2019-09-21,04:30:00,05:00:00,E-1R-AGILE-18-02-21-C,_C,London,3.48,3.654
2019-09-21,05:00:00,05:30:00,E-1R-AGILE-18-02-21-C,_C,London,2.88,3.024
2019-09-21,05:30:00,06:00:00,E-1R-AGILE-18-02-21-C,_C,London,3.82,4.011
2019-09-21,06:00:00,06:30:00,E-1R-AGILE-18-02-21-C,_C,London,4.74,4.977
2019-09-21,06:30:00,07:00:00,E-1R-AGILE-18-02-21-C,_C,London,7,7.35
2019-09-21,07:00:00,07:30:00,E-1R-AGILE-18-02-21-C,_C,London,6.32,6.636
2019-09-21,07:30:00,08:00:00,E-1R-AGILE-18-02-21-C,_C,London,6.64,6.972
2019-09-21,08:00:00,08:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.14,7.497
2019-09-21,08:30:00,09:00:00,E-1R-AGILE-18-02-21-C,_C,London,6.34,6.657
2019-09-21,09:00:00,09:30:00,E-1R-AGILE-18-02-21-C,_C,London,5.42,5.691
2019-09-21,09:30:00,10:00:00,E-1R-AGILE-18-02-21-C,_C,London,4.96,5.208
2019-09-21,10:00:00,10:30:00,E-1R-AGILE-18-02-21-C,_C,London,5.12,5.376
2019-09-21,10:30:00,11:00:00,E-1R-AGILE-18-02-21-C,_C,London,5.12,5.376
2019-09-21,11:00:00,11:30:00,E-1R-AGILE-18-02-21-C,_C,London,4.94,5.187
2019-09-21,11:30:00,12:00:00,E-1R-AGILE-18-02-21-C,_C,London,4.62,4.851
2019-09-21,12:00:00,12:30:00,E-1R-AGILE-18-02-21-C,_C,London,4.82,5.061
2019-09-21,12:30:00,13:00:00,E-1R-AGILE-18-02-21-C,_C,London,4.82,5.061
2019-09-21,13:00:00,13:30:00,E-1R-AGILE-18-02-21-C,_C,London,4.88,5.124
2019-09-21,13:30:00,14:00:00,E-1R-AGILE-18-02-21-C,_C,London,4.88,5.124
2019-09-21,14:00:00,14:30:00,E-1R-AGILE-18-02-21-C,_C,London,4.88,5.124
2019-09-21,14:30:00,15:00:00,E-1R-AGILE-18-02-21-C,_C,London,4.68,4.914
2019-09-21,15:00:00,15:30:00,E-1R-AGILE-18-02-21-C,_C,London,17.36,18.228
2019-09-21,15:30:00,16:00:00,E-1R-AGILE-18-02-21-C,_C,London,19.4,20.37
2019-09-21,16:00:00,16:30:00,E-1R-AGILE-18-02-21-C,_C,London,19,19.95
2019-09-21,16:30:00,17:00:00,E-1R-AGILE-18-02-21-C,_C,London,20.48,21.504
2019-09-21,17:00:00,17:30:00,E-1R-AGILE-18-02-21-C,_C,London,20.18,21.189
2019-09-21,17:30:00,18:00:00,E-1R-AGILE-18-02-21-C,_C,London,21.08,22.134
2019-09-21,18:00:00,18:30:00,E-1R-AGILE-18-02-21-C,_C,London,10,10.5
2019-09-21,18:30:00,19:00:00,E-1R-AGILE-18-02-21-C,_C,London,10.6,11.13
2019-09-21,19:00:00,19:30:00,E-1R-AGILE-18-02-21-C,_C,London,10.8,11.34
2019-09-21,19:30:00,20:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.5,8.925
2019-09-21,20:00:00,20:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.7,9.135
2019-09-21,20:30:00,21:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.68,8.064
2019-09-21,21:00:00,21:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.2,7.56
2019-09-21,21:30:00,22:00:00,E-1R-AGILE-18-02-21-C,_C,London,6.2,6.51
2019-09-21,22:00:00,22:30:00,E-1R-AGILE-18-02-21-C,_C,London,6.96,7.308
2019-09-21,22:30:00,23:00:00,E-1R-AGILE-18-02-21-C,_C,London,4.4,4.62
2019-09-21,23:00:00,23:30:00,E-1R-AGILE-18-02-21-C,_C,London,5.4,5.67
2019-09-21,23:30:00,00:00:00,E-1R-AGILE-18-02-21-C,_C,London,3,3.15
2019-09-22,00:00:00,00:30:00,E-1R-AGILE-18-02-21-C,_C,London,4.23,4.4415
2019-09-22,00:30:00,01:00:00,E-1R-AGILE-18-02-21-C,_C,London,4.7,4.935
2019-09-22,01:00:00,01:30:00,E-1R-AGILE-18-02-21-C,_C,London,5.2,5.46
2019-09-22,01:30:00,02:00:00,E-1R-AGILE-18-02-21-C,_C,London,3.92,4.116
2019-09-22,02:00:00,02:30:00,E-1R-AGILE-18-02-21-C,_C,London,5,5.25
2019-09-22,02:30:00,03:00:00,E-1R-AGILE-18-02-21-C,_C,London,4.5,4.725
2019-09-22,03:00:00,03:30:00,E-1R-AGILE-18-02-21-C,_C,London,4.36,4.578
2019-09-22,03:30:00,04:00:00,E-1R-AGILE-18-02-21-C,_C,London,4.84,5.082
2019-09-22,04:00:00,04:30:00,E-1R-AGILE-18-02-21-C,_C,London,4.8,5.04
2019-09-22,04:30:00,05:00:00,E-1R-AGILE-18-02-21-C,_C,London,4.88,5.124
2019-09-22,05:00:00,05:30:00,E-1R-AGILE-18-02-21-C,_C,London,5.28,5.544
2019-09-22,05:30:00,06:00:00,E-1R-AGILE-18-02-21-C,_C,London,5.4,5.67
2019-09-22,06:00:00,06:30:00,E-1R-AGILE-18-02-21-C,_C,London,5,5.25
2019-09-22,06:30:00,07:00:00,E-1R-AGILE-18-02-21-C,_C,London,6.74,7.077
2019-09-22,07:00:00,07:30:00,E-1R-AGILE-18-02-21-C,_C,London,5.52,5.796
2019-09-22,07:30:00,08:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.1,7.455
2019-09-22,08:00:00,08:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.36,7.728
2019-09-22,08:30:00,09:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.2,7.56
2019-09-22,09:00:00,09:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.9,9.345
2019-09-22,09:30:00,10:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.4,8.82
2019-09-22,10:00:00,10:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.8,9.24
2019-09-22,10:30:00,11:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.4,8.82
2019-09-22,11:00:00,11:30:00,E-1R-AGILE-18-02-21-C,_C,London,9,9.45
2019-09-22,11:30:00,12:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.8,9.24
2019-09-22,12:00:00,12:30:00,E-1R-AGILE-18-02-21-C,_C,London,9,9.45
2019-09-22,12:30:00,13:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.4,8.82
2019-09-22,13:00:00,13:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-09-22,13:30:00,14:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-09-22,14:00:00,14:30:00,E-1R-AGILE-18-02-21-C,_C,London,6.6,6.93
2019-09-22,14:30:00,15:00:00,E-1R-AGILE-18-02-21-C,_C,London,6.98,7.329
2019-09-22,15:00:00,15:30:00,E-1R-AGILE-18-02-21-C,_C,London,18.22,19.131
2019-09-22,15:30:00,16:00:00,E-1R-AGILE-18-02-21-C,_C,London,19.92,20.916
2019-09-22,16:00:00,16:30:00,E-1R-AGILE-18-02-21-C,_C,London,20.2,21.21
2019-09-22,16:30:00,17:00:00,E-1R-AGILE-18-02-21-C,_C,London,21.62,22.701
2019-09-22,17:00:00,17:30:00,E-1R-AGILE-18-02-21-C,_C,London,21.08,22.134
2019-09-22,17:30:00,18:00:00,E-1R-AGILE-18-02-21-C,_C,London,22.2,23.31
2019-09-22,18:00:00,18:30:00,E-1R-AGILE-18-02-21-C,_C,London,11.34,11.907
2019-09-22,18:30:00,19:00:00,E-1R-AGILE-18-02-21-C,_C,London,11.2,11.76
2019-09-22,19:00:00,19:30:00,E-1R-AGILE-18-02-21-C,_C,London,10.32,10.836
2019-09-22,19:30:00,20:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.36,8.778
2019-09-22,20:00:00,20:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.18,8.589
2019-09-22,20:30:00,21:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.4,7.77
2019-09-22,21:00:00,21:30:00,E-1R-AGILE-18-02-21-C,_C,London,6.6,6.93
2019-09-22,21:30:00,22:00:00,E-1R-AGILE-18-02-21-C,_C,London,5.4,5.67
2019-09-22,22:00:00,22:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.18,7.539
2019-09-22,22:30:00,23:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.8,8.19
2019-09-22,23:00:00,23:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.58,7.959
2019-09-22,23:30:00,00:00:00,E-1R-AGILE-18-02-21-C,_C,London,5.2,5.46
2019-09-23,00:00:00,00:30:00,E-1R-AGILE-18-02-21-C,_C,London,5,5.25
2019-09-23,00:30:00,01:00:00,E-1R-AGILE-18-02-21-C,_C,London,5.32,5.586
2019-09-23,01:00:00,01:30:00,E-1R-AGILE-18-02-21-C,_C,London,4.98,5.229
2019-09-23,01:30:00,02:00:00,E-1R-AGILE-18-02-21-C,_C,London,4.8,5.04
2019-09-23,02:00:00,02:30:00,E-1R-AGILE-18-02-21-C,_C,London,4.8,5.04
2019-09-23,02:30:00,03:00:00,E-1R-AGILE-18-02-21-C,_C,London,4.6,4.83
2019-09-23,03:00:00,03:30:00,E-1R-AGILE-18-02-21-C,_C,London,5.4,5.67
2019-09-23,03:30:00,04:00:00,E-1R-AGILE-18-02-21-C,_C,London,5.88,6.174
2019-09-23,04:00:00,04:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.04,7.392
2019-09-23,04:30:00,05:00:00,E-1R-AGILE-18-02-21-C,_C,London,7,7.35
2019-09-23,05:00:00,05:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.3,8.715
2019-09-23,05:30:00,06:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.86,8.253
2019-09-23,06:00:00,06:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-09-23,06:30:00,07:00:00,E-1R-AGILE-18-02-21-C,_C,London,10,10.5
2019-09-23,07:00:00,07:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.6,10.08
2019-09-23,07:30:00,08:00:00,E-1R-AGILE-18-02-21-C,_C,London,9.48,9.954
2019-09-23,08:00:00,08:30:00,E-1R-AGILE-18-02-21-C,_C,London,10,10.5
2019-09-23,08:30:00,09:00:00,E-1R-AGILE-18-02-21-C,_C,London,9.2,9.66
2019-09-23,09:00:00,09:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.16,9.618
2019-09-23,09:30:00,10:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.48,8.904
2019-09-23,10:00:00,10:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.72,9.156
2019-09-23,10:30:00,11:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.04,8.442
2019-09-23,11:00:00,11:30:00,E-1R-AGILE-18-02-21-C,_C,London,8,8.4
2019-09-23,11:30:00,12:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.76,8.148
2019-09-23,12:00:00,12:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.72,8.106
2019-09-23,12:30:00,13:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.04,7.392
2019-09-23,13:00:00,13:30:00,E-1R-AGILE-18-02-21-C,_C,London,7,7.35
2019-09-23,13:30:00,14:00:00,E-1R-AGILE-18-02-21-C,_C,London,7,7.35
2019-09-23,14:00:00,14:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.08,7.434
2019-09-23,14:30:00,15:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.24,7.602
2019-09-23,15:00:00,15:30:00,E-1R-AGILE-18-02-21-C,_C,London,19.8,20.79
2019-09-23,15:30:00,16:00:00,E-1R-AGILE-18-02-21-C,_C,London,21.28,22.344
2019-09-23,16:00:00,16:30:00,E-1R-AGILE-18-02-21-C,_C,London,20.2,21.21
2019-09-23,16:30:00,17:00:00,E-1R-AGILE-18-02-21-C,_C,London,21.94,23.037
2019-09-23,17:00:00,17:30:00,E-1R-AGILE-18-02-21-C,_C,London,21.12,22.176
2019-09-23,17:30:00,18:00:00,E-1R-AGILE-18-02-21-C,_C,London,22.2,23.31
2019-09-23,18:00:00,18:30:00,E-1R-AGILE-18-02-21-C,_C,London,9.2,9.66
2019-09-23,18:30:00,19:00:00,E-1R-AGILE-18-02-21-C,_C,London,9.2,9.66
2019-09-23,19:00:00,19:30:00,E-1R-AGILE-18-02-21-C,_C,London,10,10.5
2019-09-23,19:30:00,20:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-09-23,20:00:00,20:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.84,8.232
2019-09-23,20:30:00,21:00:00,E-1R-AGILE-18-02-21-C,_C,London,6.84,7.182
2019-09-23,21:00:00,21:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.4,7.77
2019-09-23,21:30:00,22:00:00,E-1R-AGILE-18-02-21-C,_C,London,4.2,4.41
2019-09-23,22:00:00,22:30:00,E-1R-AGILE-18-02-21-C,_C,London,5,5.25
2019-09-23,22:30:00,23:00:00,E-1R-AGILE-18-02-21-C,_C,London,5.2,5.46
2019-09-23,23:00:00,23:30:00,E-1R-AGILE-18-02-21-C,_C,London,5.2,5.46
2019-09-23,23:30:00,00:00:00,E-1R-AGILE-18-02-21-C,_C,London,4.4,4.62
2019-09-24,00:00:00,00:30:00,E-1R-AGILE-18-02-21-C,_C,London,3.2,3.36
2019-09-24,00:30:00,01:00:00,E-1R-AGILE-18-02-21-C,_C,London,4.6,4.83
2019-09-24,01:00:00,01:30:00,E-1R-AGILE-18-02-21-C,_C,London,4,4.2
2019-09-24,01:30:00,02:00:00,E-1R-AGILE-18-02-21-C,_C,London,4,4.2
2019-09-24,02:00:00,02:30:00,E-1R-AGILE-18-02-21-C,_C,London,4,4.2
2019-09-24,02:30:00,03:00:00,E-1R-AGILE-18-02-21-C,_C,London,4.04,4.242
2019-09-24,03:00:00,03:30:00,E-1R-AGILE-18-02-21-C,_C,London,4.2,4.41
2019-09-24,03:30:00,04:00:00,E-1R-AGILE-18-02-21-C,_C,London,4,4.2
2019-09-24,04:00:00,04:30:00,E-1R-AGILE-18-02-21-C,_C,London,6.8,7.14
2019-09-24,04:30:00,05:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.2,7.56
2019-09-24,05:00:00,05:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.84,8.232
2019-09-24,05:30:00,06:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.8,8.19
2019-09-24,06:00:00,06:30:00,E-1R-AGILE-18-02-21-C,_C,London,7.6,7.98
2019-09-24,06:30:00,07:00:00,E-1R-AGILE-18-02-21-C,_C,London,9.6,10.08
2019-09-24,07:00:00,07:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.8,9.24
2019-09-24,07:30:00,08:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.78,9.219
2019-09-24,08:00:00,08:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.7,9.135
2019-09-24,08:30:00,09:00:00,E-1R-AGILE-18-02-21-C,_C,London,8.4,8.82
2019-09-24,09:00:00,09:30:00,E-1R-AGILE-18-02-21-C,_C,London,8.6,9.03
2019-09-24,09:30:00,10:00:00,E-1R-AGILE-18-02-21-C,_C,London,8,8.4
2019-09-24,10:00:00,10:30:00,E-1R-AGILE-18-02-21-C,_C,London,8,8.4
2019-09-24,10:30:00,11:00:00,E-1R-AGILE-18-02-21-C,_C,London,7.8,8.19
